一  yī
掉	diào
扫	sǎo
挂	guà
扪	mén
推	tuī
抡	lūn
授	shòu
挣	zhèng
采	cǎi
掬	jú
排	pái
掏	tāo
掀	xiān
捻	niǎn
捩	liè
舍	shě
捺	nà
敝	bì
敖	áo
救	jiù
教	jiào
败	bài
启	qǐ
敏	mǐn
叙	xù
敕	chì
敔	yǔ
斜	xié
斛	hú
斩	zhǎn
族	zú
旋	xuán
旌	jīng
旎	nǐ
昼	zhòu
晚	wǎn
晤	wù
晨	chén
晦	huì
唏	xī
曹	cáo
勖	xù
望	wàng
梁	liáng
梯	tī
梢	shāo
梓	zǐ
梵	fàn
杆	gǎn
桶	tǒng
捆	kǔn
梧	wú
梗	gěng
械	xiè
梃	tǐng
弃	qì
梭	suō
梆	bāng
梅	méi
栀	zhī
条	tiáo
梨	lí
枭	xiāo
鲩	huán
球	qiú
欲	yù
杀	shā
毫	háo
球	qiú
氢	qīng
涎	xián
凉	liáng
淳	chún
淙	cóng
液	yè
淡	dàn
淌	tǎng
淤	yū
添	tiān
浅	qiǎn
清	qīng
淇	qí
淋	lín
涯	yá
淑	shú
涮	shuàn
淞	sōng
淹	yān
涸	hé
混	hùn
渊	yuān
淅	xī
凄	qī
渚	zhǔ
涵	hán
泪	lèi
淫	yín
淘	táo
沦	lún
深	shēn
淮	huái
净	jìng
淆	xiáo
淄	zī
涪	fú
淬	cuì
涿	zhuō
淦	gàn
烹	pēng
焉	yān
焊	hàn
烽	fēng
烯	xī
爽	shuǎng
牵	qiān
犁	lí
猜	cāi
猛	měng
猖	chāng
猓	guǒ
狰	zhēng
率	lǜ
琅	láng
琊	yé
球	qiú
理	lǐ
现	xiàn
璃	lì
瓠	hù
瓶	píng
瓷	cí
甜	tián
产	chǎn
略	luè
畦	qí
毕	bì
异	yì
疏	shū
痔	zhì
痕	hén
疵	cī
痊	quán
痍	yí
皎	jiǎo
盔	kuī
盒	hé
盛	shèng
眷	juàn
众	zhòng
眼	yǎn
眶	kuàng
眸	móu
眺	tiào
硫	liú
朱	zhū
硎	xíng
祥	xiáng
票	piào
祭	jì
移	yí
窒	zhì
窕	tiǎo
笠	lì
笨	bèn
笛	dí
第	dì
符	fú
笙	shēng
笞	chī
笮	zé
粒	lì
粗	cū
粕	pò
绊	bàn
弦	xián
统	tǒng
扎	zā
绍	shào
绋	fú
绌	chù
细	xì
绅	shēn
组	zǔ
累	lèi
终	zhōng
绁	xiè
绂	fú
钵	bō
羞	xiū
羚	líng
翌	yì
翎	líng
习	xí
耜	sì
聊	liáo
聆	líng
脯	pú
脖	bó
唇	chún
脱	tuō
修	xiū
痘	dòu
娠	shèn
舂	chōng
舵	duò
舷	xián
舶	bó
船	chuán
莎	suō
莞	guǎn
莘	xīn
荸	bí
荚	jiá
茎	jīng
莽	mǎng
莫	mò
莒	jǔ
庄	zhuāng
莓	méi
莉	lì
莠	yǒu
荷	hé
荻	dí
荼	tú
莆	fǔ
苋	xiàn
处	chǔ
彪	biāo
蛇	shé
蛀	zhù
蚶	hān
蛄	gū
蚵	kē
蛆	qū
蛋	dàn
蚱	zhà
蚯	qiū
蛉	líng
术	shù
衮	gǔn
袈	jiā
被	bèi
袒	tǎn
袖	xiù
袍	páo
袋	dài
觅	mì
规	guī
访	fǎng
讶	yà
诀	jué
讷	nà
许	xǔ
设	shè
讼	sòng
讹	é
欣	xīn
豉	chǐ
豚	tún
贩	fàn
责	zé
贯	guàn
货	huò
贪	tān
贫	pín
赧	nǎn
赦	shè
趾	zhǐ
趺	fū
轭	è
软	ruǎn
这	zhè
逍	xiāo
通	tōng
逗	dòu
连	lián
速	sù
逝	shì
逐	zhú
径	jìng
逞	chěng
造	zào
透	tòu
逢	féng
逖	tì
逛	guàng
途	tú
部	bù
郭	guō
都	dōu
酗	xù
野	yě
钗	chāi
扣	kòu
钓	diào
钏	chuàn
缸	gōng
钒	fán
闭	bì
陪	péi
陵	líng
陈	chén
陆	lù
阴	yīn
陴	pí
陶	táo
陷	xiàn
陬	zōu
雀	què
雪	xuě
雩	yú
章	zhāng
竟	jìng
顶	dǐng
顷	qǐng
鱼	yú
鸟	niǎo
卤	lǔ
鹿	lù
麦	mài
麻	má
家	jiā
傍	bàng
傅	fù
备	bèi
杰	jié
傀	kuǐ
伧	cāng
伞	sǎn
效	xiào
最	zuì
凯	kǎi
割	gē
剀	kǎi
创	chuàng
剩	shèng
劳	láo
胜	shèng
勋	xūn
博	bó
厥	jué
啻	chì
喀	kā
喧	xuān
啼	tí
喊	hǎn
喝	hē
喘	chuǎn
喂	wèi
喜	xǐ
丧	sàng
喔	ē
喇	lǎ
喋	dié
喃	nán
喳	zhā
单	dān
喟	kuì
唾	tuò
哟	yō
唤	huàn
喻	yù
乔	qiáo
喱	lí
啾	jiū
喉	hóu
吃	chī
喙	huì
围	wéi
尧	yáo
堪	kān
场	cháng
堤	tí
堰	yàn
报	bào
堡	bǎo
埚	guō
堠	hòu
壹	yī
壶	hú
奠	diàn
婷	tíng
媚	mèi
婿	xù
媒	méi
媛	yuán
娲	wā
孳	zī
孱	chán
寒	hán
富	fù
寓	yù
寐	mèi
尊	zūn
寻	xún
就	jiù
嵌	qiān
岚	lán
崴	wēi
嵇	jī
巽	xùn
幅	fú
帽	mào
帧	zhēn
帏	wéi
几	jī
廊	láng
厕	cè
厢	xiāng
厩	jiù
弼	bì
彭	péng
复	fù
循	xún
徨	huáng
惑	huò
恶	è
悲	bēi
闷	mèn
惠	huì
惬	qiè
愣	lèng
惺	xīng
愕	è
惰	duò
恻	cè
惴	zhuì
慨	kài
恼	nǎo
愎	bì
惶	huáng
愉	yú
愀	qiǎo
愒	kài
戟	jǐ
扉	fēi
掣	chè
掌	zhǎng
描	miáo
拣	jiǎn
揩	kāi
揉	róu
揆	kuí
揍	zòu
插	chā
揣	chuǎi
提	tí
握	wò
揖	yī
揭	jiē
挥	huī
捶	chuí
援	yuán
揪	jiū
换	huàn
摒	bìng
扬	yáng
背	bēi
敞	chǎng
敦	dūn
敢	gǎn
散	sǎn
斑	bān
斐	fěi
斯	sī
普	pǔ
晰	xī
晴	qíng
晶	jīng
景	jǐng
暑	shǔ
智	zhì
晾	liàng
晷	guǐ
曾	céng
替	tì
期	qī
朝	cháo
棺	guān
棕	zōng
棠	táng
棘	jí
枣	zǎo
椅	yǐ
栋	dòng
棵	kē
森	sēn
栈	zhàn
棹	zhào
棒	bàng
栖	qī
棣	dì
棋	qí
棍	gùn
植	zhí
椒	jiāo
椎	zhuī
棉	mián
棚	péng
楮	chǔ
芬	fēn
款	kuǎn
欺	qī
钦	qīn
残	cán
殖	zhí
壳	ké
毯	tǎn
氮	dàn
氯	lù
氩	yà
港	gǎng
游	yóu
湔	jiān
渡	dù
渲	xuàn
涌	yǒng
凑	còu
渠	qú
渥	wò
渣	zhā
减	jiǎn
湛	zhàn
湘	xiāng
渤	bó
湖	hú
湮	yān
渭	wèi
涡	wō
汤	tāng
渴	kě
湍	tuān
渺	miǎo
测	cè
湃	pài
渝	yú
浑	hún
滋	zī
溉	gài
涣	huàn
湎	miǎn
愍	mǐn
湄	méi
媛	yuán
踵	zhòng
湟	huáng
焙	bèi
焚	fén
焦	jiāo
焰	yàn
无	wú
然	rán
煮	zhǔ
昆	kūn
牌	pái
犄	jī
犀	xī
犹	yóu
猥	wěi
猴	hóu
猩	xīng
珐	fà
琪	qí
琳	lín
琢	zhuó
琥	hǔ
琵	pí
琶	pá
琴	qín
管	guǎn
琛	chēn
琦	qí
琨	kūn
甥	shēng
苏	sū
画	huà
番	fān
痢	lì
痛	tòng
痣	zhì
痉	jìng
痘	dòu
痞	pǐ
酸	suān
登	dēng
发	fā
皖	wǎn
皓	hào
皴	cūn
盗	dào
困	kùn
短	duǎn
硝	xiāo
硬	yìng
砚	yàn
稍	shāo
秆	gǎn
程	chéng
税	shuì
稀	xī
窘	jiǒng
窗	chuāng
窖	jiào
童	tóng
竣	jùn
等	děng
策	cè
笔	bǐ
筐	kuāng
筒	tǒng
答	dá
笋	sǔn
筋	jīn
筏	fá
筑	zhù
粟	sù
粥	zhōu
绞	jiǎo
结	jié
绒	róng
绝	jué
紫	zǐ
絮	xù
丝	sī
络	luò
给	gěi
绚	xuàn
绖	dié
绛	jiàng
善	shàn
翔	xiáng
翕	xì
耋	dié
聒	guā
肃	sù
腕	wàn
腔	qiāng
腋	yè
腑	fǔ
肾	shèn
胀	zhàng
腆	tiǎn
脾	pí
腌	yān
腓	féi
腴	yú
舒	shū
舜	shùn
菩	pú
萃	cuì
烟	yān
萍	píng
菠	bō
菅	jiān
萋	qī
菁	jīng
华	huá
菱	líng
庵	àn
著	zhe
莱	lái
菰	gū
萌	méng
菌	jùn
菽	shú
菲	fēi
菊	jú
萸	yú
萎	wěi
萄	táo
菜	cài
苌	cháng
菔	fú
菟	tù
虚	xū
蛟	jiāo
蛙	wā
蛭	zhì
蛔	huí
蛛	zhū
蛤	gé
蛐	qū
蛞	kuò
街	jiē
裁	cái
裂	liè
袱	fú
覃	tán
视	shì
注	zhù
咏	yǒng
评	píng
词	cí
证	zhèng
诂	gǔ
诏	zhào
诅	zǔ
诈	zhà
诋	dǐ
诉	sù
诊	zhēn
诃	hē
诐	bì
象	xiàng
貂	diāo
贮	zhǔ
贴	tiē
贰	èr
贻	yí
贲	bì
费	fèi
贺	hè
贵	guì
买	mǎi
贬	biǎn
贸	mào
贷	dài
越	yuè
超	chāo
趁	chèn
跎	tuó
距	jù
跋	bá
跚	shān
跑	pǎo
跌	dié
跛	bǒ
跆	tái
轲	kē
轴	zhóu
轶	yì
辜	gū
逮	dǎi
逵	kuí
周	zhōu
逸	yì
进	jìn
逶	wēi
鄂	è
邮	yóu
乡	xiāng
郾	yǎn
酣	hān
酥	sū
量	liàng
钞	chāo
钮	niǔ
钙	gài
钠	nà
钧	jūn
钝	dùn
钤	qián
呋	fū
钣	bǎn
闵	mǐn
闰	rùn
开	kāi
闲	xián
间	jiàn
闲	xián
闳	hóng
队	duì
阶	jiē
隋	suí
阳	yáng
隅	yú
隆	lóng
隍	huáng
陲	chuí
堤	tí
雁	yàn
雅	yǎ
雄	xióng
集	jí
雇	gù
雯	wén
云	yún
韧	rèn
项	xiàng
顺	shùn
须	xū
飧	sūn
饪	rèn
饭	fàn
饨	tún
饮	yǐn
饬	chì
冯	féng
驭	yù
黄	huáng
黍	shǔ
黑	hēi
乱	luàn
佣	yōng
债	zhài
傲	ào
传	chuán
仅	jǐn
倾	qīng
催	cuī
伤	shāng
傻	shǎ
偬	zǒng
僇	lù
剿	chāo
铲	chǎn
剽	piào
募	mù
剿	chāo
勤	qín
势	shì
绩	jī
汇	huì
嗟	jiē
嗨	hāi
嗓	sǎng
嗦	suō
吗	ma
嗜	shì
啬	sè
嗑	kè
嗣	sì
嗤	chī
嗯	ēn
呜	wū
嗡	wēng
嗅	xiù
呛	qiàng
嗥	háo
嗉	sù
园	yuán
圆	yuán
塞	sāi
塑	sù
塘	táng
涂	tú
冢	zhǒng
塔	tǎ
填	tián
塌	tā
塭	wēn
块	kuài
坞	wù
埘	shí
茔	yíng
奥	ào
嫁	jià
嫉	jí
嫌	xián
媾	gòu
妈	mā
媪	ǎo
媳	xí
嫂	sǎo
媲	pì
嵩	sōng
嵯	cuó
幌	huǎng
干	gàn
廉	lián
厦	shà
弑	shì
汇	huì
彷	páng
微	wéi
愚	yú
意	yì
慈	cí
感	gǎn
想	xiǎng
爱	ài
惹	rě
愁	chóu
愈	yù
慎	shèn
慌	huāng
栗	lì
愠	yùn
忾	kài
怆	chuàng
愧	kuì
愍	mǐn
愆	qiān
恺	kǎi
戡	kān
戢	jí
搓	cuō
榨	zhà
搞	gǎo
搪	táng
搭	dā
搽	chá
搬	bān
搏	bó
搜	sōu
搔	sāo
损	sǔn
抢	qiǎng
摇	yáo
捣	dǎo
构	gòu
敬	jìng
斟	zhēn
新	xīn
暗	àn
晖	huī
暇	xiá
晕	yūn
暖	nuǎn
暄	xuān
旸	yáng
喝	hè
会	huì
榔	láng
业	yè
楚	chǔ
楷	kǎi
楠	nán
楔	xiè
极	jí
椰	yé
概	gài
杨	yáng
桢	zhēn
楫	jí
楞	léng
枫	fēng
楹	yíng
榆	yú
楝	liàn
楣	méi
苦	kǔ
歇	xiē
岁	suì
毁	huǐ
殿	diàn
毓	yù
毽	jiàn
溢	yì
溯	sù
滓	zǐ
溶	róng
滂	pāng
源	yuán
沟	gōu
滇	diān
灭	miè
溥	pǔ
溘	kè
湿	shī
溺	nì
温	wēn
滑	huá
准	zhǔn
溜	liū
沧	cāng
滔	tāo
溪	xī
溧	lì
溴	xiù
煎	jiān
烟	yān
烦	fán
煤	méi
炼	liàn
照	zhào
煜	yù
炀	yáng
煦	xǔ
煌	huáng
焕	huàn
煞	shā
煆	yā
煨	wēi
暖	nuǎn
爷	yé
牒	dié
猷	yóu
狮	shī
猿	yuán
猾	huá
琅	láng
瑚	hú
瑕	xiá
瑟	sè
瑞	ruì
瑁	mào
珲	hún
瑙	nǎo
瑛	yīng
瑜	yú
当	dāng
畸	jī
瘀	yū
痰	tán
瘁	cuì
麻	má
痱	fèi
痹	bì
痿	wěi
痴	chī
淋	lín
盏	zhǎn
盟	méng
睛	jīng
睫	jié
睦	mù
睐	lài
督	dū
睹	dǔ
睾	zé
睬	cǎi
睁	zhēng
睥	bì
睨	nì
睢	suī
矮	ǎi
碎	suì
碰	pèng
碗	wǎn
碘	diǎn
碌	lù
碉	diāo
硼	péng
碑	bēi
碓	duì
空	kōng
祺	qí
禄	lù
禁	jìn
万	wàn
禽	qín
棱	léng
稚	zhì
稠	chóu
稔	rěn
禀	bǐng
稞	kē
窟	kū
窠	kē
筷	kuài
节	jié
筠	yún
筮	shì
笕	jiǎn
粱	liáng
粳	gēng
粤	yuè
经	jīng
绢	juàn
捆	kǔn
绑	bǎng
绥	suī
绦	tāo
置	zhì
罩	zhào
罪	zuì
署	shǔ
义	yì
羡	xiàn
群	qún
圣	shèng
聘	pìn
肆	sì
肄	yì
腱	jiàn
腰	yāo
肠	cháng
腥	xīng
腮	sāi
脚	jiǎo
肿	zhǒng
腹	fù
腺	xiàn
脑	nǎo
舅	jiù
艇	tǐng
蒂	dì
荤	hūn
落	luò
萱	xuān
葵	kuí
苇	wěi
葫	hú
叶	yè
葬	zàng
葛	gé
萼	è
莴	wō
葡	pú
董	dǒng
葩	pā
葭	jiā
葆	bǎo
虞	yú
虏	lǔ
号	hào
蛹	yǒng
蜓	tíng
蜈	wú
蜇	zhé
蜀	shǔ
蛾	é
蜕	tuì
蜂	fēng
蜃	shèn
蚬	xiǎn
蜊	lí
衙	yá
裟	shā
裔	yì
裙	qún
补	bǔ
裘	qiú
装	zhuāng
里	lǐ
袅	niǎo
裕	yù
裒	póu
眺	tiào
解	jiě
诧	chà
该	gāi
详	xiáng
试	shì
诗	shī
诘	jié
夸	kuā
诙	huī
诣	yì
诚	chéng
话	huà
诛	zhū
诡	guǐ
询	xún
诠	quán
诟	gòu
詹	zhān
詻	è
訾	zǐ
佼	jiāo
豢	huàn
貊	mò
貉	hé
贼	zéi
资	zī
贾	jiǎ
贿	huì
赀	zī
赁	lìn
赂	lù
赅	gāi
迹	jī
跟	gēn
跨	kuà
路	lù
跳	tiào
跺	duò
跪	guì
跤	jiāo
珠	chú
躲	duǒ
较	jiào
载	zài
轼	shì
轾	zhì
辟	bì
农	nóng
运	yùn
游	yóu
道	dào
遂	suì
达	dá
逼	bī
违	wéi
遐	xiá
遇	yù
遏	è
过	guò
遍	biàn
遑	huáng
逾	yú
遁	dùn
邹	zōu
高	hào
酬	chóu
酪	lào
酩	míng
釉	yòu
钴	gǔ
钳	qián
钹	bó
钸	bù
钾	jiǎ
铀	yóu
铅	qiān
刨	bào
钩	gōu
铂	bó
铃	líng
铉	xuàn
铋	bì
钜	jù
铍	pí
钿	tián
铆	mǎo
闸	zhá
隘	ài
隔	gé
陨	yǔn
雍	yōng
隽	juàn
雉	zhì
雊	gòu
雷	léi
电	diàn
雹	báo
零	líng
靖	jìng
靴	xuē
靶	bǎ
预	yù
顽	wán
顿	dùn
顼	xù
颁	bān
颂	sòng
饲	sì
饴	yí
饱	bǎo
饰	shì
驰	chí
驮	tuó
驯	xún
髡	kūn
鸠	jiū
麂	jǐ
鼎	dǐng
鼓	gǔ
鼠	shǔ
僧	sēng
僮	tóng
侥	jiǎo
僖	xī
僭	jiàn
僚	liáo
仆	pú
像	xiàng
侨	qiáo
雇	gù
撰	zhuàn
兢	jīng
凳	dèng
划	huà
劂	jué
匮	kuì
厌	yàn
嗾	sǒu
嘀	dí
嘛	ma
尝	cháng
嗽	sòu
呕	ǒu
叹	tàn
嘉	jiā
喽	lóu
嘎	gā
嗷	áo
啧	zé
嘟	dū
嘈	cáo
嘐	xiāo
哔	bì
团	tuán
图	tú
尘	chén
塾	shú
境	jìng
墓	mù
垫	diàn
堑	qiàn
墅	shù
爽	shuǎng
寿	shòu
伙	huǒ
梦	mèng
夤	yín
夺	duó
奁	lián
嫡	dí
嫦	cháng
嫩	nèn
妪	yù
嫖	piáo
嫘	léi
嫣	yān
孵	fū
寞	mò
宁	níng
寡	guǎ
寥	liáo
实	shí
寨	zhài
寝	qǐn
寤	wù
察	chá
对	duì
屡	lǚ
崭	zhǎn
岖	qū
幛	zhàng
币	bì
幕	mù
帼	guó
幔	màn
廓	kuò
廖	liào
弊	bì
别	biè
彰	zhāng
彻	chè
殷	yīn
愿	yuàn
态	tài
慷	kāng
慢	màn
惯	guàn
恸	tòng
惭	cán
惨	cǎn
慵	yōng
截	jié
撇	piě
摘	zhāi
摔	shuāi
撤	chè
摸	mō
搂	lǒu
折	zhé
掴	guó
摧	cuī
搴	qiān
摭	zhí
掺	shān
敲	qiāo
斡	wò
旗	qí
旖	yǐ
畅	chàng
暨	jì
暝	míng
榜	bǎng
榨	zhà
榕	róng
槁	gǎo
荣	róng
杠	gàng
构	gòu
榛	zhēn
榷	què
榻	tà
榫	sǔn
榴	liú
槐	huái
枪	qiāng
榭	xiè
槌	chuí
干	gàn
盘	pán
摇	yáo
歉	qiàn
歌	gē
氲	yūn
漳	zhāng
演	yǎn
滚	gǔn
漓	lí
滴	dī
漩	xuán
漾	yàng
漠	mò
渍	zì
漏	lòu
漂	piāo
汉	hàn
满	mǎn
滞	zhì
漆	qī
漱	shù
渐	jiàn
涨	zhǎng
涟	lián
漕	cáo
漫	màn
漯	lěi
澈	chè
漪	yī
沪	hù
渔	yú
渗	shèn
涤	dí
卤	lǔ
熔	róng
熙	xī
煽	shān
熊	xióng
熄	xí
荧	yíng
尔	ěr
犒	kào
荦	luò
狱	yù
獐	zhāng
瑶	yáo
琐	suǒ
玛	mǎ
瑰	guī
瑭	táng
甄	zhēn
疑	yí
疟	nuè
疡	yáng
疯	fēng
愈	yù
痪	huàn
尽	jìn
监	jiān
瞄	miáo
睽	kuí
睿	ruì
睡	shuì
磁	cí
碟	dié
碧	bì
碳	tàn
硕	shuò
碣	jié
祯	zhēn
福	fú
祸	huò
种	zhǒng
称	chēng
洼	wā
窝	wō
竭	jié
端	duān
管	guǎn
箕	jī
笺	jiān
筵	yán
算	suàn
箝	qián
箔	bó
筝	zhēng
箸	zhù
个	gè
卑	bì
粹	cuì
粽	zòng
精	jīng
绽	zhàn
绾	wǎn
综	zōng
绰	chuò
绫	líng
绿	lǜ
紧	jǐn
缀	zhuì
网	wǎng
纲	gāng
绮	qǐ
绸	chóu
绵	mián
彩	cǎi
纶	lún
维	wéi
绪	xù
缁	zī
绶	shòu
罚	fá
翠	cuì
翡	fěi
翟	zhái
闻	wén
聚	jù
肇	zhào
腐	fǔ
膀	bǎng
膏	gāo
膈	gé
膊	bó
腿	tuǐ
膂	lǚ
臧	zāng
台	tái
与	yǔ
舔	tiǎn
舞	wǔ
艋	měng
蓉	róng
蒿	hāo
席	xí
蓄	xù
蒙	méng
莅	lì
蒲	pú
蒜	suàn
盖	gài
蒸	zhēng
荪	sūn
蓓	bèi
搜	sōu
苍	cāng
蓑	suō
蓊	wěng
蜿	wān
蜜	mì
蜻	qīng
蜢	měng
蜥	xī
蜴	yì
蜘	zhī
蚀	shí
蜷	quán
蜩	tiáo
裳	cháng
褂	guà
裴	péi
裹	guǒ
裸	luǒ
制	zhì
裨	bì
褚	chǔ
绸	chóu
诵	sòng
志	zhì
语	yǔ
诬	wū
认	rèn
诫	jiè
誓	shì
误	wù
说	shuō
诰	gào
诲	huì
诱	yòu
诳	kuáng
诮	qiào
浦	pǔ
豪	háo
狸	lí
貌	mào
宾	bīn
赈	zhèn
赊	shē
赫	hè
赵	zhào
赶	gǎn
局	jú
辅	fǔ
辄	zhé
轻	qīng
挽	wǎn
辣	là
远	yuǎn
遘	gòu
逊	xùn
遣	qiǎn
遥	yáo
递	dì
遢	tà
沓	tà
遛	liú
鄙	bǐ
墉	yōng
鄞	yín
酵	xiào
酸	suān
酷	kù
酴	tú
铰	jiǎo
银	yín
铜	tóng
铭	míng
铢	zhū
铬	gè
铨	quán
衔	xián
铵	ān
并	bǐng
铣	xiǎn
阂	hé
闺	guī
闽	mǐn
阁	gé
阀	fá
合	gé
隙	xì
障	zhàng
际	jì
雌	cí
雒	luò
需	xū
靼	dá
鞅	yāng
韶	sháo
颇	pǒ
领	lǐng
飒	sà
台	tái
饺	jiǎo
饼	bǐng
饵	ěr
饷	xiǎng
驳	bó
肮	āng
骰	shǎi
髦	máo
魁	kuí
魂	hún
鸣	míng
鸢	yuān
凤	fèng
么	me
鼻	bí
齐	qí
亿	yì
仪	yí
僻	pì
僵	jiāng
价	jià
侬	nóng
侩	kuài
俭	jiǎn
当	dāng
凛	lǐn
剧	jù
劈	pī
刘	liú
剑	jiàn
刽	kuài
勰	xié
厉	lì
唠	láo
嘻	xī
嘹	liáo
嘲	cháo
嘿	hēi
嘴	zuǐ
哗	huá
嘘	xū
噎	yē
噗	pū
喷	pēn
嘶	sī
啸	xiào
叽	jī
墀	chí
墟	xū
增	zēng
坟	fén
坠	zhuì
堕	duò
墩	dūn
蕃	fán
奭	shì
嬉	xī
娴	xián
婵	chán
妩	wǔ
娇	jiāo
娆	ráo
寮	liáo
宽	kuān
审	shěn
写	xiě
层	céng
履	lǚ
嶝	dèng
嵚	qīn
幢	zhuàng
帜	zhì
幡	fān
废	fèi
厨	chú
庙	miào
厮	sī
广	guǎng
厂	chǎng
弹	dàn
影	yǐng
德	dé
徵	zhēng
庆	qìng
慧	huì
虑	lǜ
慝	tè
慕	mù
忧	yōu
戚	qī
慰	wèi
怂	sǒng
欲	yù
憧	chōng
怜	lián
悯	mǐn
憎	zēng
憬	jǐng
惮	dàn
愤	fèn
憔	qiáo
怃	wǔ
戮	lù
摩	mó
挚	zhì
摹	mó
撞	zhuàng
扑	pū
捞	lāo
撑	chēng
撰	zhuàn
拨	bō
挠	náo
撕	sī
撩	liáo
撒	sā
撮	cuō
播	bō
抚	fǔ
捻	niǎn
撬	qiào
撙	zǔn
潭	dǎn
揿	qìn
敌	dí
敷	fū
数	shù
暮	mù
暂	zàn
暴	bào
昵	nì
样	yàng
樟	zhāng
椁	guǒ
桩	zhuāng
枢	shū
标	biāo
槽	cáo
模	mó
楼	lóu
樊	fán
桨	jiǎng
乐	lè
枞	cōng
槭	cù
梁	liáng
欧	ōu
叹	tàn
殇	shāng
毅	yì
殴	ōu
浆	jiāng
潼	tóng
澄	chéng
泼	pō
潦	liáo
洁	jié
浇	jiāo
潭	tán
潜	qián
潸	shān
潮	cháo
澎	pēng
潺	chán
溃	kuì
润	rùn
涧	jiàn
潘	pān
滕	téng
浔	xún
馔	xùn
舄	xì
熟	shóu
熬	áo
热	rè
熨	yùn
牖	yǒu
牦	lí
奖	jiǎng
獗	jué
莹	yíng
璋	zhāng
璃	lí
瑾	jǐn
璀	cuǐ
畿	jī
瘠	jí
瘩	dá
瘟	wēn
瘤	liú
瘦	shòu
疮	chuāng
瘢	bān
皑	ái
皱	zhòu
盘	pán
瞎	xiā
眯	mī
瞌	kē
瞑	míng
镇	chēn
磋	cuō
磅	bàng
确	què
磊	lěi
碾	niǎn
磕	kē
码	mǎ
盘	pán
稿	gǎo
稼	jià
谷	gǔ
稽	jī
稷	jì
稻	dào
窑	yáo
穷	qióng
箭	jiàn
箱	xiāng
范	fàn
箴	zhēn
篆	zhuàn
篇	piān
篁	huáng
棰	chuí
篌	hóu
糊	hú
缔	dì
练	liàn
纬	wěi
致	zhì
缄	jiān
缅	miǎn
缉	qì
编	biān
缘	yuán
线	xiàn
缎	duàn
缓	huǎn
缍	chuí
缂	kè
缈	miǎo
缇	tí
骂	mà
罢	bà
羯	jié
翩	piān
耦	ǒu
膛	táng
膜	mó
膝	xī
胶	jiāo
肤	fū
膘	biāo
蔗	zhè
蔽	bì
蔚	wèi
莲	lián
蔬	shū
荫	yìn
蔓	màn
蔑	miè
蒋	jiǎng
蔡	cài
卜	bó
蓬	péng
葱	cōng
蓿	sù
菱	léng
螂	láng
蝴	hú
蝶	dié
蝠	fú
虾	xiā
蜗	wō
虱	shī
蝙	biān
蝗	huáng
蝌	kē
蝓	yú
卫	wèi
冲	chōng
褐	hé
复	fù
褒	bāo
褓	bǎo
愉	yú
褊	biǎn
谊	yí
谅	liàng
谈	tán
谆	zhūn
诞	dàn
请	qǐng
诸	zhū
课	kè
诿	wěi
谄	chǎn
调	diào
谁	shéi
论	lùn
诤	zhēng
谇	suì
诽	fěi
谀	yú
豌	wān
竖	shù
猪	zhū
赔	péi
赏	shǎng
赋	fù
贱	jiàn
账	zhàng
赌	dǔ
贤	xián
卖	mài
赐	cì
质	zhí
赓	gēng
赭	zhě
趟	tàng
趣	qù
并	pán
践	jiàn
踝	huái
踢	tī
踏	tà
踩	cǎi
踟	chí
蜷	quán
踞	jù
躺	tǎng
辉	huī
辆	liàng
辍	chuò
辈	bèi
辇	niǎn
轮	lún
辎	zī
辋	wǎng
辊	gǔn
适	shì
遮	zhē
遨	áo
遭	zāo
迁	qiān
邻	lín
郑	zhèng
邓	dèng
鄱	pó
醇	chún
醉	zuì
醋	cù
腌	yān
锌	xīn
锑	tì
销	xiāo
铺	pù
铐	kào
锄	chú
铝	lǚ
锐	ruì
锉	cuò
锋	fēng
钡	bèi
锂	lǐ
焊	hàn
闾	lǘ
阅	yuè
霄	xiāo
霆	tíng
震	zhèn
霉	méi
靠	kào
鞍	ān
鞋	xié
巩	gǒng
颉	jié
頫	fǔ
颌	hàn
刮	guā
养	yǎng
饿	è
馁	něi
余	yú
驼	tuó
驻	zhù
驷	sì
驶	shǐ
驽	nú
驾	jià
驹	jū
驸	fù
骷	kū
发	fǎ
髯	rán
闹	nào
魅	mèi
魄	pò
鱿	yóu
鲁	lǔ
鸩	zhèn
鸦	yā
鴃	jué
麸	fū
麾	huī
黎	lí
墨	mò
齿	chǐ
儒	rú
尽	jìn
俦	chóu
傧	bīn
侪	chái
冀	jì
幂	mì
凝	níng
剂	jì
劓	yì
勋	xūn
噙	qín
噫	yī
当	dāng
噩	è
噤	jìn
吨	dùn
噪	zào
器	qì
哝	nóng
噱	jué
嗳	ài
噬	shì
噢	òu
噶	gá
壁	bì
垦	kěn
坛	tán
壅	yōng
奋	fèn
袅	niǎo
嬴	yíng
学	xué
寰	huán
导	dǎo
强	qiáng
宪	xiàn
凭	píng
憩	qì
惫	bèi
懔	lǐn
忆	yì
憾	hàn
懊	ào
懈	xiè
战	zhàn
擅	shàn
拥	yǒng
挡	dǎng
挞	tà
撼	hàn
据	jù
掳	lǔ
择	zé
擂	léi
操	cāo
捡	jiǎn
擒	qín
担	dān
挝	zhuā
整	zhěng
历	lì
晓	xiǎo
暹	xiān
晔	yè
昙	tán
燎	liǎo
樽	zūn
朴	pú
桦	huá
橙	chéng
横	héng
橘	jú
树	shù
